confidence,entropy,activation_mean,activation_std,activation_max,activation_min,failure
0.999998,3.0321302e-05,0.8567544,1.288382,6.310416,0.0,0
0.930854,0.37867507,0.27493295,0.4950128,2.545328,0.0,0
0.6146897,0.7265538,0.36865538,0.8210833,4.7134,0.0,1
0.99919075,0.006659882,1.1177537,1.4113183,7.013884,0.0,0
0.99999774,3.5435594e-05,2.1530764,2.0075057,7.983662,0.0,0
0.9940521,0.043078184,0.38882846,0.7515714,4.6990194,0.0,0
0.69047296,0.65411055,0.38367617,0.8514005,4.8352265,0.0,0
0.998716,0.01029553,0.6504166,1.2634312,7.3727417,0.0,0
0.9995159,0.0043876222,0.7994172,1.2182765,5.8989544,0.0,0
0.9965243,0.025501395,0.6332125,1.0346957,5.052436,0.0,0
0.999438,0.005264085,0.62357616,1.1896306,6.070572,0.0,0
0.99997735,0.00026707846,1.7527828,1.628177,6.7537823,0.0,0
0.9999782,0.0002888893,1.807631,1.7105248,6.9178195,0.0,0
0.9771847,0.1325248,0.9140911,1.0607169,4.4596095,0.0,0
0.9985719,0.011782145,0.60277003,1.1747257,6.2088146,0.0,0
0.8487277,0.43578902,0.49591088,0.94031674,4.8856707,0.0,1
0.9707752,0.13386334,0.5007264,1.0718294,6.656954,0.0,0
0.51192707,1.2577585,0.23162979,0.539836,3.0926566,0.0,0
0.9996209,0.003654494,0.66589844,1.2702208,6.4129877,0.0,0
0.71815944,0.6153293,0.3858493,0.8274133,4.2209706,0.0,0
0.9971294,0.023201924,0.49260873,1.0355241,5.897636,0.0,0
0.87565446,0.37828833,0.7402215,1.0170462,4.4405694,0.0,0
0.9999958,6.246471e-05,2.0573652,1.9380625,7.651816,0.0,0
0.8362712,0.5533357,0.3984993,0.8014009,4.264024,0.0,1
0.9984297,0.013262872,0.5240663,1.0510155,6.14557,0.0,0
0.99699956,0.024049502,0.4534731,0.9415387,5.7886944,0.0,0
0.86284214,0.4197483,0.3719073,0.8424429,5.34226,0.0,0
0.96983933,0.14293624,0.39612833,0.8642807,5.0734706,0.0,0
1.0,3.2114013e-08,2.8128505,2.5351112,10.718521,0.0,0
0.8152515,0.5202567,0.30421343,0.78644663,5.368918,0.0,1
0.9999956,6.1561936e-05,2.0506635,2.0154066,9.335933,0.0,0
1.0,4.8433677e-08,1.2660811,1.7959292,8.771685,0.0,0
0.99920976,0.0074296803,0.57969546,1.2012664,6.8143597,0.0,0
0.44866708,1.2021796,0.2271286,0.56550175,3.3239949,0.0,0
0.99999905,1.5919675e-05,2.2761185,2.1107144,8.353669,0.0,0
0.9999088,0.0009810725,0.92658055,1.6108462,8.367268,0.0,0
0.98349035,0.1030468,0.40121347,0.86567706,4.8767996,0.0,0
0.99999666,5.0546318e-05,2.1056297,1.9934375,7.8681183,0.0,0
0.86805207,0.39222342,0.4854303,1.0591339,5.9834995,0.0,0
0.968194,0.17899549,0.29371175,0.7422337,4.994769,0.0,0
0.8729039,0.4989513,0.30195314,0.6654777,4.401909,0.0,0
0.99999917,1.3009721e-05,0.9451809,1.4526763,6.961864,0.0,0
0.8646258,0.4509367,0.38317025,0.81627685,4.7673903,0.0,0
0.9995721,0.003788999,1.2314986,1.5097808,7.261791,0.0,0
0.9999647,0.00041578306,1.023777,1.6562451,8.432135,0.0,0
0.99401665,0.040220093,0.95300364,1.1856596,4.936841,0.0,0
0.9990809,0.0075439867,1.1481264,1.3874147,6.393178,0.0,0
1.0,6.3135246e-07,2.4641106,2.239119,9.1342325,0.0,0
0.9794254,0.112468,0.4120609,0.9411345,5.8783207,0.0,0
0.57698876,0.7194847,0.30957708,0.76298404,5.0706396,0.0,1
0.9998155,0.001901263,0.79196024,1.5219644,7.7683897,0.0,0
0.9984156,0.011912375,1.1241093,1.2609688,5.023406,0.0,0
0.9992964,0.0064416197,0.6134855,1.1823579,6.0503616,0.0,0
0.55709547,1.0404569,0.2420181,0.6073265,4.415395,0.0,0
0.99980265,0.002005693,1.492415,1.6434546,7.334583,0.0,0
0.97836655,0.12859982,0.39559814,0.73213816,3.6636581,0.0,1
0.99559766,0.03335185,0.49669874,1.0456388,6.0632353,0.0,0
0.87354875,0.3923024,0.51485777,1.0621387,5.926245,0.0,0
0.99995255,0.0005824367,1.6932502,1.60658,6.5457764,0.0,0
0.99997866,0.000266071,1.8300772,1.8620899,7.8570385,0.0,0
0.69014156,0.7108869,0.3575484,0.7732811,4.383581,0.0,0
0.99969435,0.0031215744,1.4111376,1.3902725,5.730255,0.0,0
0.9701948,0.15940963,0.35434464,0.7494486,4.167737,0.0,1
0.99742126,0.01845265,0.5821507,1.2033027,7.3126497,0.0,0
0.9999995,8.269913e-06,2.1737316,2.0040157,8.074696,0.0,0
0.9426302,0.26369217,0.3402433,0.79138994,5.841777,0.0,0
0.9999963,5.458366e-05,2.0916665,1.9534394,7.659551,0.0,0
0.7887326,0.5647561,0.317756,0.7141511,4.1691504,0.0,1
0.9999999,2.3188707e-06,1.0249329,1.5056728,7.9754434,0.0,0
0.9999994,1.02276945e-05,1.9674344,1.8155335,7.730034,0.0,0
0.99989474,0.0011048797,1.6604888,1.7707489,7.5720735,0.0,0
0.9989712,0.008549716,0.6124388,1.2367618,8.199043,0.0,0
0.99999857,2.0704385e-05,1.869242,1.8294082,7.4880204,0.0,0
0.9979461,0.016932238,0.4813066,0.9785264,5.8661685,0.0,0
0.4507545,1.3845257,0.25598037,0.5426012,3.34037,0.0,1
0.9965868,0.026845615,0.401829,0.7684209,4.753597,0.0,0
0.72232676,0.9712117,0.23731568,0.5006192,2.7052228,0.0,1
0.85986805,0.42070642,0.3403695,0.82277185,5.677695,0.0,0
0.40169072,1.1667869,0.2531131,0.6071488,4.4497104,0.0,1
0.9999571,0.0005291175,0.627614,1.0408698,6.261087,0.0,0
0.9999949,6.975168e-05,1.9569008,1.9702227,8.93806,0.0,0
0.9999691,0.0003741861,0.8547274,1.4986929,7.8960714,0.0,0
0.9997807,0.0020965694,1.2593031,1.3161228,5.543687,0.0,0
0.81889075,0.49075133,0.34870613,0.8685436,5.746886,0.0,1
0.9998235,0.0018872718,0.7765838,1.3687881,7.332503,0.0,0
0.39154264,1.5255966,0.49221504,0.6973553,3.972551,0.0,1
0.9894056,0.059254825,0.716243,1.1131638,5.3399777,0.0,0
0.9920129,0.054784097,0.4955681,0.9801568,5.217243,0.0,0
0.7346833,0.93223196,0.2484934,0.5179909,2.9387665,0.0,0
0.9255313,0.3151843,0.4126446,0.8543714,4.66709,0.0,1
0.9990134,0.008922862,0.48292854,0.8598022,4.886488,0.0,0
0.9999684,0.00036043575,1.7002871,1.7089612,6.9398155,0.0,0
0.99988306,0.0012016082,1.5099229,1.6615963,7.556507,0.0,0
0.99926263,0.0067817564,0.6533679,1.238705,6.8217716,0.0,0
0.9941432,0.037511446,0.5420837,1.0933712,5.7213287,0.0,0
0.9967969,0.025582746,1.0833061,1.1369412,4.423856,0.0,0
0.6032654,0.91118515,0.24263027,0.6077591,4.116669,0.0,0
0.98338,0.089716054,0.612257,1.0891593,6.0172567,0.0,0
0.70773077,0.8056913,0.40204972,0.8091259,3.901888,0.0,1
0.9993747,0.0057520117,0.68532217,1.2733405,7.528974,0.0,0
0.9917333,0.048759975,0.68249756,1.128035,5.3810563,0.0,0
0.9659524,0.15441824,0.49924457,1.0240093,5.7504926,0.0,0
0.9999913,0.00012124311,1.9557571,1.8396394,7.363615,0.0,0
0.99956673,0.004206218,0.68574935,1.3022907,7.4775615,0.0,0
0.825535,0.60140556,0.32838556,0.728329,4.478743,0.0,1
0.8299268,0.5524802,0.31992003,0.7661174,5.3539686,0.0,1
0.91638607,0.31854802,0.29747427,0.7308563,4.436657,0.0,0
0.8578454,0.44615072,0.347708,0.73265165,4.482951,0.0,1
0.99865144,0.0115587395,0.47603947,0.8486786,5.22699,0.0,0
0.99999666,4.554057e-05,1.9414133,1.8046747,7.2894278,0.0,0
0.9973821,0.019933347,0.57330644,1.0922112,5.7246118,0.0,0
0.999998,3.0266368e-05,0.84503603,1.2627205,7.072201,0.0,0
0.99991333,0.00091014727,1.2344356,1.32018,5.597925,0.0,0
0.98545176,0.08865644,0.47767457,0.9721274,4.7387037,0.0,0
0.9951828,0.033814482,0.68908083,1.0827427,4.9847403,0.0,0
0.9997075,0.003024023,0.62421465,0.99724346,5.329409,0.0,0
0.9999906,0.000129969,1.9219503,1.7935642,7.233032,0.0,0
0.99999845,2.2911425e-05,1.8234248,1.781478,7.1498375,0.0,0
0.99997663,0.00027854872,1.7420334,1.8306577,8.756437,0.0,0
0.9845644,0.10528563,0.34837884,0.6446002,3.29276,0.0,0
0.78102434,0.5755512,0.31249338,0.7467321,5.011619,0.0,0
0.99982053,0.001797561,1.3273997,1.5023493,6.7037115,0.0,0
0.9999311,0.0007551665,0.9519063,1.6312473,8.304512,0.0,0
0.9987262,0.010454422,1.3000326,1.4676775,6.172305,0.0,0
0.9977857,0.018947018,0.51668906,0.95138633,5.507935,0.0,0
0.5803779,0.69758224,0.4108883,0.81900173,4.30485,0.0,1
0.99999964,5.50812e-06,2.2703185,2.1286829,8.501881,0.0,0
0.81581104,0.47962305,0.44143853,0.9200609,4.989599,0.0,0
0.9505063,0.20416227,0.5449437,0.9161574,3.8842964,0.0,0
0.6745075,0.94202363,0.25354967,0.6344566,4.8196034,0.0,0
0.839971,0.496387,0.28201362,0.69868946,4.2252226,0.0,0
0.99832076,0.012486691,0.86788607,1.3155289,6.475324,0.0,0
0.99999857,2.3642539e-05,2.253541,2.1202662,8.348063,0.0,0
0.99999976,3.3916342e-06,2.107006,2.0071962,8.414363,0.0,0
0.9942417,0.03585747,1.0836349,1.219604,4.8947487,0.0,0
0.99984205,0.0015722063,1.5107762,1.6985675,7.871326,0.0,0
0.9999999,1.5218337e-06,2.5189366,2.2831745,9.099399,0.0,0
0.97152936,0.15836693,0.32467633,0.7861984,4.739005,0.0,0
0.9072009,0.33019063,0.43381923,0.92336744,5.5983973,0.0,1
0.98948866,0.06983228,0.43559736,0.8560195,4.7175183,0.0,0
0.9264141,0.27797288,0.4882387,1.0125982,6.0386357,0.0,0
0.9999106,0.00093769067,1.6512094,1.6400816,6.1578135,0.0,0
0.99998426,0.0001951274,1.7932479,1.8135446,8.257205,0.0,0
0.89386684,0.3658297,0.38584483,0.75934315,4.0593004,0.0,0
0.992073,0.04981742,0.4763589,1.0081446,6.342067,0.0,0
0.99894434,0.009080605,0.6732201,1.2381229,7.045655,0.0,0
0.5618692,1.0227443,0.27011806,0.6500436,4.2134438,0.0,0
0.9994899,0.0045601097,1.2519296,1.4569734,6.594711,0.0,0
0.75523937,0.5710648,0.3763899,0.7416076,3.6218107,0.0,0
0.55178547,1.205003,0.17675105,0.44087112,3.3942878,0.0,1
0.9992434,0.0066176364,0.7070904,1.3199815,8.214693,0.0,0
0.9999839,0.00021513348,1.8514094,1.7517562,6.87131,0.0,0
0.8250733,0.7409238,0.2238546,0.5073251,3.0721483,0.0,0
0.9998305,0.001662236,0.95481586,1.3776716,6.752137,0.0,0
0.99997807,0.00028295006,1.8140601,1.7569124,7.0217752,0.0,0
0.99980825,0.0021033043,0.528146,0.9084525,5.600589,0.0,0
0.999759,0.002307073,0.9542674,1.371316,6.6528616,0.0,0
0.6358408,0.66833586,0.35933977,0.7718877,4.1334877,0.0,0
0.9999987,2.0499238e-05,2.2543344,2.1072545,8.254484,0.0,0
1.0,1.1113553e-08,1.4172215,2.0134437,10.574881,0.0,0
0.99997437,0.00031264065,1.7672487,1.7991675,8.306192,0.0,0
0.98909295,0.06659262,0.43685052,0.9201458,5.043593,0.0,0
0.9985246,0.011572378,0.6871225,1.123805,5.3932185,0.0,0
0.9697808,0.13643281,0.60263354,1.0822538,5.123901,0.0,0
0.99795926,0.014925341,0.7286896,1.169898,5.859545,0.0,0
0.99999857,2.3694522e-05,2.2326126,2.0802891,8.093606,0.0,0
0.99982244,0.0017341521,0.97371423,1.4040108,6.8761387,0.0,0
0.8614361,0.46003413,0.34689617,0.8367207,5.859949,0.0,0
0.9718156,0.14018975,0.50841796,1.0315605,6.347623,0.0,0
0.53412336,1.2381427,0.21198831,0.47944346,2.9727926,0.0,1
0.99955887,0.0042281966,0.6828734,1.2813965,7.5322785,0.0,0
0.61414665,1.1134266,0.23734969,0.52045876,4.110951,0.0,1
1.0,1.6991055e-07,2.6827216,2.3726478,9.601069,0.0,0
0.9968777,0.023941336,0.7004806,1.2255691,6.011495,0.0,0
0.9988286,0.010020272,0.5084269,0.9359046,5.36026,0.0,0
0.9994174,0.0052391835,1.3483391,1.4832648,5.955434,0.0,0
0.65840405,0.66011125,0.38751087,0.83444166,4.386025,0.0,1
0.9996431,0.0036736445,0.5206539,0.8562142,4.7587137,0.0,0
0.98964477,0.06496459,0.5106065,1.0228087,4.9110394,0.0,1
0.99972206,0.0026692296,0.693275,1.3350321,7.0849533,0.0,0
0.9998406,0.001614125,0.9882625,1.3846443,6.378032,0.0,0
0.9999362,0.0006897526,1.0814271,1.49315,7.45565,0.0,0
1.0,4.9563678e-08,2.7963555,2.4583876,10.200313,0.0,0
0.99983215,0.0017148573,0.7839769,1.3956808,7.453387,0.0,0
0.999998,3.0061445e-05,2.1866102,2.0474796,8.009306,0.0,0
0.9999721,0.00033582278,1.6374372,1.7595541,8.021262,0.0,0
0.68696976,1.0656132,0.19956708,0.46356454,2.690917,0.0,1
0.931185,0.26757947,0.39563307,0.8364012,4.7161875,0.0,0
0.9880993,0.071080886,0.5168929,1.129418,7.8136497,0.0,0
0.9984956,0.011974563,1.1583544,1.2788763,5.4722376,0.0,0
0.893883,0.42648154,0.32402027,0.71334004,4.139301,0.0,0
0.44504422,1.0041039,0.2851826,0.62869686,3.339951,0.0,0
0.8901264,0.4365644,0.3634367,0.73022056,3.4644313,0.0,0
0.73699707,0.58097076,0.41536012,0.8640373,4.5781703,0.0,0
0.999998,3.1449163e-05,2.1433358,1.9870992,7.7604113,0.0,0
0.92092854,0.33314964,0.29691562,0.70092684,4.11818,0.0,0
0.99999976,4.2358483e-06,2.4692855,2.2652285,8.777216,0.0,0
0.9940773,0.044515174,0.37517813,0.72599334,4.349111,0.0,1
0.7727022,0.55115455,0.35019422,0.73376036,3.7737365,0.0,0
0.99620014,0.028803045,0.51489955,1.0203601,5.7800665,0.0,0
1.0,8.9001406e-07,1.0939426,1.6239177,7.6914635,0.0,0
0.89995253,0.39293757,0.35498327,0.79074365,3.8713293,0.0,1
0.71813774,0.60799277,0.564379,1.1400942,6.1964417,0.0,0
0.99188626,0.054976974,0.54280746,1.0658863,5.355941,0.0,0
0.8587878,0.4534659,0.7052819,0.84957606,3.8538146,0.0,0
0.9998543,0.0015329827,0.9810214,1.36813,6.3665514,0.0,0
0.9377222,0.2796865,0.34991443,0.84240556,5.1178856,0.0,0
0.99996245,0.00046256947,0.6266197,1.0655743,6.31547,0.0,0
0.99998367,0.00020455789,1.2002536,1.5562553,7.4661784,0.0,0
0.98706913,0.07316689,0.5454639,1.1754146,7.637195,0.0,0
0.9998161,0.002022526,1.553224,1.5294454,6.0309696,0.0,0
0.9995338,0.0042616897,0.76617825,1.1422204,5.324312,0.0,0
0.99999976,5.4991297e-06,1.0475373,1.5539414,7.4504666,0.0,0
0.8235717,0.52903634,0.38474002,0.83501285,4.6047235,0.0,0
0.9858439,0.09268184,0.40559876,0.84472156,5.167765,0.0,0
0.5115887,1.1484485,0.21810119,0.49344757,3.1658328,0.0,1
0.95613647,0.19895211,0.36078018,0.8223838,5.4261384,0.0,0
0.99404585,0.040172674,0.5125638,1.145883,8.136665,0.0,0
0.9999976,3.6069367e-05,2.1449418,1.983135,7.961735,0.0,0
0.96796566,0.18775581,0.3142882,0.5956503,3.3741417,0.0,0
0.83209115,0.47317055,0.47347343,1.0016127,4.927856,0.0,0
0.8757839,0.37653673,0.48707485,0.9770632,5.240172,0.0,0
0.8145749,0.63302946,0.2763726,0.6185343,3.8321803,0.0,0
0.99999475,7.227801e-05,1.9842843,1.9705137,9.387276,0.0,0
0.8375546,0.5045489,0.3597104,0.77014977,4.2980814,0.0,0
0.9999516,0.00054475735,1.336978,1.4019709,5.668601,0.0,0
0.6029024,1.1069367,0.25426865,0.5279743,3.0937934,0.0,0
0.39266273,1.1348096,0.25447333,0.58260906,3.5658715,0.0,1
0.997948,0.016064402,0.5409939,1.0534523,5.8887987,0.0,0
0.9999124,0.0010194285,0.5937897,1.0198472,6.167218,0.0,0
0.97407925,0.14881164,0.42698604,0.7592836,4.104458,0.0,0
0.99927455,0.00660071,0.6411124,1.2247144,7.0891824,0.0,0
0.99988997,0.0011833459,0.80735546,1.4264617,7.3358636,0.0,0
0.99596775,0.026395304,0.6729742,1.1697444,5.7677555,0.0,0
0.95373255,0.22358806,0.3743111,0.7935271,4.6635637,0.0,0
0.9925653,0.04503364,0.59802747,1.3027982,8.958694,0.0,0
0.9999093,0.0010050909,0.74073,1.3575922,7.2329216,0.0,0
0.76415604,0.6828394,0.3165349,0.7651415,5.2549925,0.0,1
0.9999131,0.0009999794,1.6065938,1.5670791,6.4440823,0.0,0
0.5580783,0.861653,0.25963682,0.63151264,3.802078,0.0,0
0.99999976,5.088405e-06,0.9879222,1.4991351,7.1252975,0.0,0
0.9999018,0.0011115846,1.6099015,1.5752922,6.825038,0.0,0
0.7881666,0.536845,0.37102866,0.7620612,3.9265716,0.0,0
0.9971775,0.020911356,0.65131223,1.0536671,4.9829593,0.0,0
0.9702618,0.1646623,0.38057986,0.78170735,4.6387415,0.0,0
0.8422588,0.47773322,0.43027467,0.90944433,4.278766,0.0,0
0.99484384,0.039202183,0.45190394,0.9060047,5.380877,0.0,0
0.9999473,0.00064473343,1.717547,1.6835858,7.0280895,0.0,0
0.99222624,0.051263656,0.53507715,1.0386151,6.218645,0.0,0
0.93079823,0.2522658,0.529318,1.0333271,5.413235,0.0,0
0.54499644,0.7275307,0.45704213,0.95435625,4.959335,0.0,1
0.53135616,0.8443349,0.35453212,0.8292611,4.542292,0.0,1
0.99770015,0.017006138,0.6118599,1.1756347,6.4535465,0.0,0
0.7124791,0.8171137,0.26946792,0.6695473,4.415556,0.0,0
0.96771896,0.1729486,0.38008446,0.7841483,4.3793907,0.0,0
0.9965149,0.023289677,0.72760373,1.2360779,6.0890326,0.0,0
0.9996019,0.0036386638,0.80068445,1.451056,8.366771,0.0,0
0.8815831,0.5249365,0.2780506,0.55774575,3.6660817,0.0,0
0.9701341,0.15022424,0.44990408,1.0028398,6.253298,0.0,0
0.92585856,0.3110184,0.42195174,0.85019404,4.2866073,0.0,1
0.9935174,0.04128837,0.5137598,1.0611701,5.7125807,0.0,0
0.99991155,0.0009430015,0.9477098,1.6190825,8.271754,0.0,0
0.9999802,0.00024764022,1.7592198,1.8292563,8.065643,0.0,0
0.99979895,0.0019214255,1.0967017,1.5373769,7.470025,0.0,0
0.9210633,0.3190056,0.35161301,0.77870274,4.031474,0.0,0
0.99999523,6.433267e-05,1.7377155,1.7372401,7.133721,0.0,0
0.97364736,0.14819066,0.34416854,0.82162905,5.040671,0.0,0
0.9998634,0.0014294215,1.6003854,1.7061749,7.243172,0.0,0
0.7619358,0.79686517,0.25357115,0.5882433,3.6218636,0.0,1
0.6159451,0.709045,0.50871056,1.0259376,5.1819415,0.0,0
0.99999964,4.6096516e-06,2.2196822,2.0828114,8.495584,0.0,0
0.99989676,0.0011272195,0.74216425,1.3638302,7.3379893,0.0,0
0.49420843,0.9545109,0.26400754,0.63245946,4.5341706,0.0,0
0.9999876,0.00016515286,0.73109853,1.1537358,6.7422695,0.0,0
0.93529797,0.32472542,0.3106498,0.6527046,3.9728966,0.0,0
0.9994598,0.0050085294,0.6504528,1.2432994,6.488086,0.0,0
0.9900422,0.06899801,0.37510398,0.8347633,5.16586,0.0,0
0.99220943,0.048698567,0.4783955,1.0096015,5.8689437,0.0,0
0.9889402,0.06861034,0.41572967,0.8987006,4.9374924,0.0,0
0.5954744,0.7412592,0.38350725,0.83517635,4.6364326,0.0,0
0.99999547,6.77201e-05,2.0739703,1.94177,7.485597,0.0,0
0.9499137,0.23903449,0.48875034,0.92269933,4.3070793,0.0,0
0.35289845,1.2059647,0.22647037,0.5100409,2.7721863,0.0,1
0.7720264,0.7525372,0.26815686,0.6264249,3.8453796,0.0,0
0.99995387,0.00052038423,1.1461887,1.5315231,7.3619823,0.0,0
0.999962,0.0004722632,1.7168354,1.6383399,6.7415886,0.0,0
0.5161487,1.1124235,0.24353364,0.55164033,3.4140806,0.0,1
0.9061185,0.41411892,0.28074265,0.62530375,3.6561804,0.0,0
0.84352857,0.5243919,0.34215388,0.81647086,5.2120867,0.0,0
0.997269,0.022024784,1.1242039,1.1846334,5.251371,0.0,0
0.99999905,1.6021735e-05,2.3341823,2.1675053,8.345267,0.0,0
0.9999975,3.530929e-05,2.1161332,1.9535192,7.6173806,0.0,0
0.9048688,0.32613966,0.5258124,1.1092495,6.7685766,0.0,1
0.8060614,0.5912626,0.36997348,0.83285135,4.6765795,0.0,0
0.999902,0.0011006012,0.6167029,0.9943903,5.667399,0.0,0
0.9990601,0.008475821,0.5709268,1.1051297,6.152929,0.0,0
0.49340957,0.94179296,0.29214692,0.7180037,5.385419,0.0,1
0.999984,0.00021053464,1.8550607,1.7446042,7.166529,0.0,0
0.9892546,0.06598581,0.5126882,0.87811124,4.2039065,0.0,0
0.85268676,0.45097724,0.44753063,0.9340684,5.099314,0.0,0
0.9999956,6.1631414e-05,2.1766133,2.0809782,8.964299,0.0,0
0.9999603,0.0004933992,0.6751709,1.0873816,5.8637686,0.0,0
0.99989057,0.0012559055,0.5964526,1.0017847,5.8284354,0.0,0
0.9790364,0.11655718,0.4913608,1.0401012,7.088197,0.0,0
0.999902,0.0010466934,1.2428012,1.3615782,5.860577,0.0,0
0.9999988,1.7566297e-05,2.0540748,1.9394938,7.5662365,0.0,0
0.97323143,0.14122346,0.42881614,0.9475521,5.521645,0.0,0
0.9998789,0.0012489327,0.9501942,1.372287,6.651619,0.0,0
0.96125025,0.19835109,0.367518,0.82487804,4.9144354,0.0,0
0.9998888,0.0011406953,1.4673495,1.656867,8.024949,0.0,0
0.9983359,0.01476409,1.0840623,1.0883714,4.3007355,0.0,0
0.9416375,0.23804611,0.38392967,0.8710331,4.796566,0.0,0
0.99999666,4.592469e-05,1.8969529,1.8239264,7.7197905,0.0,0
0.96199244,0.19039325,0.37620616,0.8507223,5.228519,0.0,0
0.9994831,0.004652387,0.78306496,1.1910198,5.6094227,0.0,0
0.6034739,1.0491574,0.26775873,0.6039405,3.6049144,0.0,1
0.9998975,0.0011867017,1.5337459,1.4622612,5.9027214,0.0,0
0.9999958,6.114358e-05,2.0455728,1.8956271,7.464925,0.0,0
0.9997656,0.002532015,0.53545797,0.9130438,5.562211,0.0,0
0.65556884,0.6984356,0.2902591,0.7301924,4.934958,0.0,1
0.97821575,0.12152011,0.4190067,0.8867319,5.2013392,0.0,0
0.9999609,0.00046663737,0.8183129,1.481417,7.732087,0.0,0
1.0,3.1225127e-08,2.7822962,2.4652162,10.27754,0.0,0
0.98341644,0.08490168,0.6871774,1.1100537,5.5059824,0.0,0
0.8221119,0.49261725,0.46287593,0.9434242,4.6593995,0.0,0
0.92913735,0.3003783,0.3735702,0.82113576,4.368313,0.0,0
0.9996668,0.00340134,0.5301205,0.908175,5.7383366,0.0,0
0.99979025,0.0022460707,1.4497894,1.4398592,5.8681965,0.0,0
0.9793035,0.118360445,0.35998672,0.7400549,3.7829938,0.0,0
0.998889,0.009165009,0.5509712,1.1938008,7.874549,0.0,0
0.687938,0.880417,0.27649894,0.64774114,4.5990577,0.0,1
0.6312865,0.8519307,0.3424784,0.72553873,3.746335,0.0,0
0.6066068,0.68291324,0.44059515,0.93524456,4.79974,0.0,0
0.999967,0.00040417642,0.6736715,1.123212,7.040737,0.0,0
0.98502755,0.09887804,0.38600737,0.73046017,3.9053278,0.0,0
0.9706488,0.1476268,0.44710433,1.011691,6.900503,0.0,0
0.9923924,0.051279455,0.45888102,0.95442885,5.38531,0.0,0
0.9994856,0.0050524315,1.3158869,1.3720155,5.8788347,0.0,0
0.964592,0.15370177,0.7810302,1.1440008,5.4621935,0.0,0
0.78997636,0.77292097,0.3292905,0.7058681,4.3516645,0.0,1
0.9999293,0.00074701756,1.2394882,1.6954203,8.341443,0.0,0
0.998845,0.00917479,1.0587453,1.3523889,6.558567,0.0,0
0.9999654,0.0003931372,1.6158404,1.6093844,6.63624,0.0,0
0.9999728,0.00031948354,1.1758957,1.5685563,7.7930617,0.0,0
0.8768888,0.45331404,0.3815087,0.75182873,3.7238512,0.0,1
0.99999917,1.3730271e-05,2.341228,2.206824,8.642529,0.0,0
0.99992156,0.0008400464,1.3410039,1.3952512,5.6928043,0.0,0
1.0,9.277903e-07,1.1315805,1.653642,9.146686,0.0,0
0.9999889,0.00015032357,0.7859472,1.1895508,6.585595,0.0,0
0.9969229,0.021045646,0.68566006,1.3258495,8.012829,0.0,0
0.84420633,0.517339,0.38484836,0.85347146,4.7918367,0.0,1
0.9622107,0.16433749,0.51560974,1.1066635,6.838983,0.0,0
0.73846555,0.7441533,0.36318642,0.73270977,3.2976916,0.0,0
0.94895536,0.24198015,0.3453068,0.7421916,4.020051,0.0,0
0.99999154,0.00011915811,1.929173,1.7794143,7.049283,0.0,0
0.42678162,1.1141595,0.29957625,0.71427864,4.5452957,0.0,1
0.6265603,1.0970534,0.20695814,0.48535603,3.164654,0.0,0
0.9816024,0.09406458,0.6932145,1.254849,6.7493153,0.0,0
0.43177631,1.3950601,0.20846702,0.4408107,2.3504086,0.0,1
0.9999038,0.0010409831,1.6665606,1.7515304,7.570105,0.0,0
1.0,2.0790955e-08,1.3007587,1.8768177,9.580443,0.0,0
0.9406407,0.24229766,0.4518072,1.0004342,6.2077346,0.0,0
0.9322286,0.27068716,0.33131155,0.7707231,4.2157493,0.0,0
1.0,5.0237185e-07,1.0974358,1.6533505,8.483603,0.0,0
0.9948826,0.033098217,0.50157934,1.1000204,6.884631,0.0,0
0.99821556,0.014493831,0.6224867,1.1298935,6.355915,0.0,0
0.9998921,0.0011204452,1.4878361,1.6403128,7.6994877,0.0,0
0.9885372,0.06348562,0.6117633,1.074685,5.2398596,0.0,0
0.99998105,0.0002504766,1.839453,1.7411335,6.850651,0.0,0
0.99996877,0.00039582019,1.7338364,1.6695002,6.394691,0.0,0
0.85788244,0.4313007,0.45889992,0.87196684,4.307836,0.0,0
0.9999999,1.5574574e-06,2.3412507,2.1852372,8.751274,0.0,0
0.9999863,0.0001853969,1.8893471,1.7809724,7.251829,0.0,0
0.9998535,0.0015129718,1.363919,1.5375581,6.96437,0.0,0
0.9839315,0.08701123,0.47885224,0.97461647,5.712679,0.0,1
0.9829785,0.09361165,0.5031487,1.0906907,7.4089093,0.0,0
0.9989924,0.008516768,0.65462506,1.2676924,7.985949,0.0,0
0.5571157,1.0390391,0.23878464,0.59137565,3.551738,0.0,1
0.99454194,0.04140198,0.3731239,0.7087597,4.2518435,0.0,0
0.9315436,0.31023154,0.33547783,0.73405576,4.502017,0.0,0
0.99998045,0.00024199883,1.1487219,1.5226071,7.3690014,0.0,0
0.9999573,0.0005265864,1.5734544,1.449324,6.0934925,0.0,0
0.9784501,0.11667254,0.4195329,0.90117085,4.6897264,0.0,0
0.99961334,0.0037151123,0.67573446,1.258594,6.5779386,0.0,0
0.9987954,0.009429141,0.79941034,1.2636716,6.251979,0.0,0
0.94988585,0.25712922,0.32491642,0.74089944,4.404383,0.0,0
0.99999344,8.6367545e-05,1.6456954,1.6509236,6.802332,0.0,0
1.0,4.6439192e-07,1.1684556,1.7216306,8.843974,0.0,0
0.99999833,2.5793606e-05,2.2489939,2.1194422,8.271389,0.0,0
0.70912105,0.61711645,0.48511764,0.97614264,4.8313513,0.0,0
