confidence,entropy,activation_mean,activation_std,activation_max,activation_min,failure
0.4469843,1.7252539,0.095481224,0.14831415,1.0628762,0.0,1
0.9198488,0.38005012,0.24796648,0.41828856,2.7379172,0.0,0
0.76731205,0.8305138,0.18735372,0.27073327,1.7535043,0.0,0
0.7590982,0.87294126,0.22251475,0.38027203,1.9157765,0.0,0
0.5759874,1.2818584,0.15217927,0.22894628,1.5010407,0.0,0
0.58841956,0.936122,0.19441904,0.30384332,2.1872697,0.0,0
0.91237414,0.41300833,0.4605051,0.7096766,2.464915,0.0,0
0.33634174,1.9549546,0.098277844,0.13601159,0.9898356,0.0,0
0.5223943,0.8942275,0.19059797,0.32327792,2.2981634,0.0,0
0.79205793,0.6552132,0.22008376,0.35844028,2.1485403,0.0,0
0.48389906,1.4644697,0.21106787,0.30670655,1.7529072,0.0,1
0.91252273,0.3926963,0.25644708,0.43427923,2.8338075,0.0,0
0.4526044,1.1782007,0.17983504,0.27307728,2.2023044,0.0,0
0.98221546,0.10861847,0.30700263,0.5558002,3.680752,0.0,0
0.7922576,0.74091506,0.22439274,0.3074401,1.9300251,0.0,0
0.53186905,0.99939203,0.17145403,0.2995666,2.1106274,0.0,0
0.44805613,1.3737547,0.12650988,0.22041442,1.6755385,0.0,0
0.8192006,0.61979944,0.20799065,0.42452663,3.2547765,0.0,0
0.41572896,1.6001847,0.14340095,0.22402376,1.5020015,0.0,1
0.8723394,0.54820526,0.19327697,0.31735885,2.0793939,0.0,1
0.5704718,1.4806639,0.11399941,0.19420004,1.5526702,0.0,1
0.66837615,0.7252842,0.1955683,0.37636074,2.9140623,0.0,0
0.3149778,1.6245345,0.1767939,0.22500971,1.2426884,0.0,0
0.81692314,0.7311031,0.21539053,0.25582656,1.5784801,0.0,0
0.6813402,0.84843814,0.25774726,0.44378594,2.1679192,0.0,0
0.9460133,0.28411943,0.22252512,0.36882558,2.458937,0.0,0
0.26928562,1.6498926,0.13577239,0.23881286,1.5196,0.0,1
0.51754254,1.2177819,0.19660188,0.2325633,1.3002921,0.0,1
0.5368132,1.3067786,0.16531748,0.22434038,1.299965,0.0,1
0.6282106,1.133413,0.14447036,0.26152474,2.011295,0.0,1
0.71450955,1.0126597,0.17997387,0.25416252,1.6016232,0.0,0
0.9276583,0.36586845,0.23257163,0.37600446,3.1955612,0.0,0
0.5954119,1.0584123,0.15760283,0.26227087,1.530842,0.0,0
0.3042934,1.8765438,0.10855861,0.16768172,1.1388867,0.0,1
0.45761424,1.5611167,0.13623638,0.19073828,1.109214,0.0,1
0.50374156,1.5730562,0.15058038,0.19158927,1.3163589,0.0,0
0.51623446,1.0055617,0.25003204,0.29860395,1.6435415,0.0,1
0.4481946,1.499022,0.15437955,0.22283196,1.4102482,0.0,0
0.4048992,1.653563,0.11552235,0.18727948,1.1406361,0.0,0
0.52020425,1.5243753,0.13004144,0.16093524,0.9327243,0.0,1
0.6665712,1.1477787,0.18231377,0.26401156,2.4088354,0.0,1
0.5297448,1.4275782,0.12260506,0.21413326,1.5062132,0.0,0
0.81781954,0.7513651,0.15761632,0.25096396,1.9122326,0.0,1
0.4853419,1.1249428,0.20043786,0.2709684,1.6444448,0.0,1
0.9150372,0.43952274,0.18726525,0.32495776,2.2298884,0.0,1
0.9955705,0.032569453,0.38470972,0.49769995,3.2832718,0.0,0
0.75035393,0.89102954,0.18301752,0.27778655,1.9621729,0.0,1
0.4614047,1.4436266,0.14113168,0.21925834,1.2654654,0.0,1
0.769397,0.92153025,0.15776089,0.22909224,1.560895,0.0,0
0.49267763,0.9681982,0.2246736,0.27655682,1.8787735,0.0,0
0.27887052,1.6659385,0.15462443,0.19941087,1.5002759,0.0,1
0.30325946,1.5131967,0.16340287,0.23129036,1.8530724,0.0,1
0.3433171,1.9160893,0.09018467,0.14261593,1.01167,0.0,0
0.60441905,1.3435974,0.11906545,0.23249392,1.7320012,0.0,0
0.9950448,0.03838988,0.2911554,0.46578532,3.4145827,0.0,0
0.5956464,1.0037335,0.14949726,0.29716656,2.178147,0.0,0
0.29151964,1.8527124,0.1574074,0.19581169,1.2694558,0.0,1
0.25363916,2.0339484,0.09163003,0.10848548,0.60291195,0.0,1
0.4019342,1.5951226,0.15250012,0.20067345,1.073741,0.0,1
0.47724044,1.3066759,0.15165636,0.25577897,1.6312184,0.0,1
0.99459076,0.038671374,1.4129798,2.2255013,6.0,0.0,0
0.27360556,1.7223964,0.15980585,0.1861699,1.0184654,0.0,1
0.5708293,1.3649335,0.15541162,0.23762111,1.3472952,0.0,0
0.69212115,0.96732527,0.19887187,0.30050033,2.0594227,0.0,0
0.7642719,0.8579479,0.17857048,0.31992027,1.920656,0.0,0
0.9579886,0.23091128,0.19504285,0.3864963,3.1624491,0.0,0
0.6614605,1.2432613,0.13630208,0.19003677,1.2238901,0.0,0
0.53189063,1.1224766,0.15056226,0.24941051,1.7224755,0.0,0
0.60206366,1.2005539,0.1396646,0.20522155,1.4653058,0.0,0
0.43810296,1.6001087,0.13723484,0.1734835,1.2765337,0.0,1
0.66729736,0.7861743,0.2521065,0.39724344,2.4727166,0.0,0
0.5672979,1.0344056,0.22298951,0.26389185,1.5327641,0.0,1
0.6330317,0.970062,0.17776375,0.33771646,2.206053,0.0,1
0.6222434,1.1408427,0.1393527,0.25433773,1.799788,0.0,0
0.96185106,0.21399352,0.26583108,0.42825916,2.9044237,0.0,0
0.33388007,1.619179,0.18619585,0.21436483,1.515896,0.0,0
0.4238307,1.5002714,0.14897801,0.19145106,1.2158369,0.0,1
0.68980944,0.8958427,0.18954486,0.3205994,2.0485108,0.0,0
0.4205516,1.3823231,0.16657054,0.23328535,1.4760567,0.0,0
0.9452498,0.26179063,0.24100557,0.40109244,2.7539463,0.0,0
0.9326684,0.3606748,0.20510049,0.3201772,2.165167,0.0,0
0.27753246,1.8417625,0.12673236,0.19162525,1.2265528,0.0,1
0.42830172,1.6148335,0.10272838,0.16308811,0.994627,0.0,1
0.76190966,0.8316129,0.1927619,0.29618838,1.936764,0.0,0
0.3296092,1.659553,0.15904412,0.20892209,1.1683154,0.0,0
0.67431116,0.7357179,0.2611913,0.39958766,2.535913,0.0,0
0.7134739,0.78685164,0.19183913,0.34832686,2.3579438,0.0,1
0.52417195,0.8478236,0.20757937,0.40426546,2.3075583,0.0,1
0.4013576,1.3601406,0.18879129,0.21294801,1.0952611,0.0,1
0.7935218,0.8548337,0.1660021,0.26401594,1.7182796,0.0,1
0.4378637,1.6490746,0.118987754,0.16051656,1.0347189,0.0,1
0.29940754,1.8809175,0.084231004,0.123489425,0.7022568,0.0,1
0.45319173,1.6444939,0.13024415,0.17927797,1.2031988,0.0,1
0.45353672,1.3107642,0.13996695,0.2528109,2.0733516,0.0,1
0.41073123,1.6763599,0.12993205,0.1734371,1.0705546,0.0,0
0.31170538,1.9444566,0.1072549,0.14683704,0.9000857,0.0,1
0.93570924,0.30212107,0.25231284,0.44426787,2.8626573,0.0,0
0.5800387,1.2019163,0.12779179,0.22177035,1.6941504,0.0,1
0.43212378,1.3315914,0.169771,0.27225527,1.7284397,0.0,1
0.9422841,0.31228852,0.1773527,0.30550936,2.3729982,0.0,0
0.95370793,0.23276879,0.25455147,0.45164928,2.954072,0.0,0
0.8450761,0.49638414,0.22094879,0.3882117,2.6916728,0.0,0
0.27245995,1.6706645,0.12732226,0.18925993,1.393175,0.0,0
0.3619978,1.7243345,0.11222825,0.18335381,1.0863078,0.0,1
0.5964519,0.9476623,0.17831793,0.31533375,1.9259226,0.0,0
0.4007833,1.576373,0.16593683,0.21621576,1.4789937,0.0,1
0.7100508,0.8915506,0.21929803,0.27650428,1.8322715,0.0,1
0.7763754,0.8455405,0.221072,0.326306,2.1491377,0.0,0
0.24874866,1.9834236,0.10437254,0.1242076,0.7562946,0.0,0
0.5588527,0.82783484,0.21943907,0.43587017,2.5448184,0.0,0
0.96765524,0.1801406,0.28132477,0.39687437,2.3642588,0.0,0
0.83560437,0.46668518,0.29716107,0.58545756,3.729066,0.0,0
0.3647915,1.7399685,0.124894574,0.18722409,1.1619527,0.0,1
0.5111434,1.3680797,0.1622512,0.20013814,1.1951787,0.0,1
0.8574355,0.5025892,0.22408266,0.38298133,2.4670122,0.0,0
0.39183426,1.7642008,0.119328454,0.18368745,1.2428656,0.0,1
0.9754742,0.14715496,0.26859134,0.4652705,3.1806736,0.0,1
0.9558661,0.25897032,0.2149035,0.35302773,2.304366,0.0,0
0.55499125,1.4699442,0.12454742,0.17504126,1.1066458,0.0,0
0.6663052,0.9412063,0.15671918,0.25094938,1.610324,0.0,0
0.71476406,1.1019503,0.17227972,0.21113351,1.230704,0.0,1
0.93390423,0.29004288,0.26115298,0.4345113,2.8356571,0.0,1
0.44467184,1.3674684,0.15069704,0.23946407,1.6146567,0.0,1
0.47886574,1.4371159,0.13670151,0.20470463,1.2428391,0.0,1
0.4373558,1.7524922,0.123108484,0.16609411,0.97620845,0.0,0
0.9520047,0.2001912,1.0123285,1.5701727,4.5914574,0.0,0
0.94948375,0.23586342,0.26695904,0.39492097,2.855764,0.0,1
0.6871549,0.9266125,0.22687574,0.31718877,2.0833907,0.0,1
0.48426914,1.2887542,0.13068357,0.20847252,1.4465436,0.0,1
0.3212459,1.687837,0.1296966,0.18417105,1.0513537,0.0,1
0.30031234,1.5358639,0.17391798,0.2542315,1.607806,0.0,0
0.93141454,0.3163819,0.27161723,0.42045963,2.9930398,0.0,0
0.55321795,1.0462265,0.16948292,0.2601476,1.9403479,0.0,1
0.2379393,2.1085727,0.06837018,0.10462167,0.6593305,0.0,1
0.8199151,0.81247133,0.15531604,0.2463876,1.6371006,0.0,1
0.6878967,1.0964186,0.15525901,0.22777176,1.5168319,0.0,0
0.32495403,1.8876215,0.1006785,0.1358684,0.76775503,0.0,1
0.5543681,1.0564994,0.2209613,0.4305107,2.5641787,0.0,0
0.5929504,1.1977096,0.14184792,0.2250428,1.4737539,0.0,0
0.5043741,1.3798752,0.13824329,0.209495,1.2598532,0.0,1
0.8602759,0.5581143,0.562637,0.86951536,2.9833677,0.0,0
0.8407722,0.6182542,0.25319153,0.35296702,2.1771834,0.0,0
0.32274368,1.991073,0.11255218,0.1377222,0.7664675,0.0,0
0.86369944,0.5772564,0.27806646,0.3451869,1.9651911,0.0,0
0.5017797,1.3368044,0.15336654,0.23652875,1.3674302,0.0,0
0.84259397,0.60125023,0.18600333,0.2970765,2.0679052,0.0,0
0.4627963,1.3219706,0.17417026,0.2738969,2.12149,0.0,0
0.361747,1.8902518,0.096275344,0.17214267,1.6506367,0.0,1
0.53080964,1.3730114,0.16569276,0.2041968,1.2851161,0.0,1
0.9262304,0.344051,0.22234575,0.35614312,2.3847036,0.0,0
0.50967115,1.5499117,0.1694484,0.19169936,1.0906217,0.0,0
0.8119211,0.51194423,0.26740566,0.5060496,3.185494,0.0,0
0.5439836,1.4800613,0.12818454,0.17429519,1.107235,0.0,1
0.25153223,1.8966844,0.08200292,0.13119468,0.83113945,0.0,1
0.6675164,1.046221,0.18210348,0.2969659,1.9733963,0.0,1
0.72526807,0.907632,0.1831439,0.2949829,1.8221239,0.0,0
0.29457134,1.5864087,0.14101389,0.19740592,1.3951561,0.0,1
0.8885394,0.50241756,0.19930752,0.32261932,2.1323385,0.0,0
0.5638651,1.4470654,0.17127016,0.21768512,1.1839052,0.0,0
0.58615726,0.90151906,0.22587132,0.4289306,2.8979778,0.0,0
0.49976647,1.4165587,0.16262686,0.271555,1.9335364,0.0,0
0.49840412,1.00668,0.18663995,0.2707081,1.6746386,0.0,0
0.4053896,1.682138,0.1312685,0.17284726,1.318318,0.0,1
0.6433615,1.0041735,0.15497084,0.24996825,1.6381927,0.0,0
0.27437901,2.0591166,0.08090147,0.13144538,0.83999896,0.0,1
0.7274365,0.9981143,0.15220562,0.23380032,1.4615831,0.0,0
0.32449314,1.9557415,0.097518824,0.16136767,1.2109766,0.0,1
0.9119106,0.32849628,0.25254756,0.44258335,3.1025817,0.0,1
0.28252843,1.9177363,0.10044341,0.14318633,0.91270375,0.0,0
0.41204852,1.5863802,0.15985043,0.23139271,1.3394507,0.0,0
0.4418277,1.2869493,0.15706322,0.21225636,1.3116508,0.0,1
0.5209501,1.0224849,0.19175225,0.280316,1.7793831,0.0,1
0.9020318,0.3572955,0.3126055,0.39390078,2.6463323,0.0,0
0.47278973,1.4077632,0.18911621,0.2583654,1.5876617,0.0,0
0.49419686,1.4962898,0.15734138,0.19034947,0.9910135,0.0,0
0.45344794,1.124256,0.2640936,0.36445844,2.361928,0.0,1
0.6676687,1.1213363,0.17790459,0.24625622,1.5281857,0.0,1
0.3298354,1.6449478,0.16898486,0.2517833,2.179593,0.0,1
0.97368616,0.15452474,0.24801807,0.4166019,2.8141193,0.0,0
0.94381636,0.29621887,0.27962047,0.37040618,2.1781223,0.0,0
0.56549716,1.300293,0.15636781,0.21027312,1.3238989,0.0,1
0.9991511,0.0075311246,1.6309322,2.528596,6.0,0.0,0
0.8179086,0.70741844,0.22906718,0.37041625,2.466429,0.0,0
0.68852925,0.86891764,0.23737702,0.3397704,2.1579783,0.0,0
0.94725555,0.2556303,0.26453632,0.4629247,2.9730194,0.0,0
0.97377217,0.14371562,0.8651188,1.346601,3.882459,0.0,0
0.8485942,0.70334923,0.21689513,0.2541878,1.5255295,0.0,0
0.82467866,0.7105391,0.15046394,0.2877379,2.3950799,0.0,1
0.7091204,0.82981646,0.185052,0.2860042,1.8705113,0.0,0
0.54720515,1.4733355,0.13864206,0.16477661,1.1074616,0.0,0
0.68395483,0.9174677,0.19287571,0.24499574,1.8726889,0.0,1
0.572483,0.90876687,0.18714416,0.31535164,2.297643,0.0,0
0.42605045,1.5019941,0.15909463,0.2075777,1.6463352,0.0,0
0.3960303,1.8206328,0.1280803,0.17966278,1.2710431,0.0,1
0.5128826,1.2962043,0.16159508,0.2266364,1.4917214,0.0,1
0.965012,0.20046446,0.2720707,0.33797115,2.1623402,0.0,0
0.7778455,0.8904802,0.1884778,0.27114424,2.081604,0.0,0
0.35510045,1.6656419,0.117776774,0.17503737,1.1898967,0.0,0
0.7511533,0.8969691,0.13217054,0.25971752,2.288928,0.0,0
0.9985417,0.011978941,1.5806688,2.461721,6.0,0.0,0
0.4573335,1.1549416,0.18490109,0.23311974,1.6167704,0.0,0
0.54186046,1.2767279,0.1494757,0.2361212,1.4518082,0.0,0
0.88216394,0.5529497,0.19342212,0.2832378,1.9307034,0.0,0
0.5474335,1.336838,0.17136446,0.2611855,1.5190375,0.0,1
0.31888396,1.8546069,0.08391869,0.14544873,1.0866847,0.0,0
0.4845336,1.3041146,0.12942389,0.21487288,1.4314563,0.0,1
0.61761653,1.1353399,0.20730667,0.2880822,1.9152343,0.0,1
0.6226982,1.1579778,0.13798276,0.25666156,1.7313454,0.0,1
0.7304963,0.89873624,0.16830277,0.3474209,3.067761,0.0,0
0.2895222,1.9049401,0.09840083,0.15117607,1.1959196,0.0,1
0.9813725,0.12176472,0.2970372,0.4971232,3.2461572,0.0,0
0.78412396,0.9442928,0.16334125,0.22539815,1.776595,0.0,1
0.4448223,1.3242021,0.14886701,0.23338613,1.817766,0.0,1
0.40884626,1.5556928,0.10428749,0.17267497,1.1648778,0.0,0
0.35571223,1.6760778,0.1410486,0.17550048,0.9572335,0.0,1
0.7957231,0.751663,0.17322999,0.28328386,1.9079812,0.0,0
0.7426073,0.9098731,0.18179244,0.31866306,2.0460885,0.0,1
0.62234336,0.9569128,0.2274992,0.28399804,1.7538592,0.0,0
0.43039542,1.703589,0.13050981,0.1896217,1.3566549,0.0,0
0.9679566,0.18806581,0.829092,1.327683,4.266074,0.0,0
0.6464663,0.9564239,0.18580715,0.32281017,2.3929193,0.0,0
0.5524882,0.8939262,0.22359975,0.29051602,2.3217022,0.0,0
0.89382684,0.4725656,0.1758217,0.3033269,2.4321787,0.0,1
0.35803133,1.879647,0.088209406,0.14988568,0.93056476,0.0,1
0.9874277,0.08448542,0.26477152,0.42111355,3.1611505,0.0,0
0.4804701,1.7661262,0.093128115,0.15132973,1.0769299,0.0,1
0.9941208,0.042408958,0.3278881,0.57848525,3.675201,0.0,0
0.6736294,1.0780559,0.15032807,0.22345965,1.5394369,0.0,0
0.3810152,1.7616435,0.123146534,0.17009215,1.1763343,0.0,1
0.41853356,1.6399893,0.12404301,0.18224664,1.2187096,0.0,0
0.50118524,1.5233638,0.11220984,0.19642207,1.0659612,0.0,1
0.39060202,1.5172076,0.12201538,0.18867677,1.2519598,0.0,1
0.6572784,1.0463732,0.19132464,0.31610692,1.8706939,0.0,1
0.962045,0.20427686,0.29959136,0.3865089,2.7763422,0.0,0
0.3684019,1.5460558,0.10634289,0.21987496,1.6769403,0.0,1
0.9986847,0.011191529,1.5618792,2.4417984,6.0,0.0,0
0.6210515,0.9832714,0.26941213,0.36320344,2.0364263,0.0,0
0.8331468,0.6229384,0.41573516,0.6719897,2.775162,0.0,1
0.59285784,0.9374161,0.17213866,0.29452178,2.059055,0.0,1
0.61775255,1.0033375,0.15719166,0.25775248,1.6507474,0.0,0
0.9657953,0.19542375,0.24228057,0.3762889,2.6658025,0.0,0
0.28075978,1.9143754,0.12747887,0.15815648,0.88924724,0.0,1
0.5830052,0.84525806,0.16929205,0.33060297,2.4033115,0.0,0
0.8859298,0.48278138,0.21263929,0.3472211,2.1975842,0.0,0
0.3340146,1.5530806,0.13487497,0.27996328,1.8761672,0.0,1
0.7913412,0.7814672,0.18631974,0.29133284,1.8514051,0.0,0
0.4128417,1.3664067,0.12424032,0.19204976,1.2411308,0.0,1
0.41206482,1.5267987,0.15426362,0.21084516,1.2836403,0.0,0
0.496803,1.5363436,0.15433308,0.18309546,0.97841513,0.0,1
0.58112824,1.2978363,0.18065722,0.27744946,1.7011325,0.0,1
0.33658752,1.9837849,0.09173778,0.1501012,1.1261759,0.0,0
0.55626845,0.71443236,0.4842991,0.8021799,3.2625375,0.0,1
0.5758887,1.1471561,0.15712053,0.28741792,2.1490421,0.0,0
0.32379678,1.7372596,0.13926561,0.17188047,0.9966803,0.0,1
0.4779376,1.6013727,0.09888474,0.16740853,1.2603347,0.0,1
0.3013894,2.1102948,0.07335757,0.110973194,0.78344,0.0,1
0.972441,0.15522201,0.3093925,0.55604535,3.632408,0.0,0
0.4004875,1.7256478,0.11460086,0.17773032,1.1660246,0.0,0
0.8801291,0.5282512,0.23153177,0.27519011,1.7482077,0.0,0
0.64709526,1.2358611,0.15649876,0.22222848,1.5427837,0.0,0
0.1965612,2.0909166,0.0938486,0.10250591,0.55134445,0.0,1
0.48125556,1.4326161,0.18360531,0.26211527,1.604703,0.0,1
0.30488428,1.6192105,0.17101924,0.2752826,1.5005335,0.0,1
0.5388901,1.2602377,0.19449286,0.23807168,1.3813676,0.0,1
0.6651148,0.8143114,0.2837469,0.4323402,2.8517349,0.0,0
0.78580725,0.7341407,0.23359522,0.33769062,2.1366367,0.0,0
0.6061424,1.3851267,0.16630137,0.2004066,1.4607817,0.0,1
0.5595594,1.1403018,0.18581037,0.26102993,1.6838198,0.0,0
0.6085647,1.3344738,0.12883444,0.18605076,1.3381307,0.0,0
0.78621334,0.8860257,0.20171058,0.35042956,1.9196723,0.0,0
0.36347634,1.6858778,0.14266758,0.17656893,0.93559784,0.0,1
0.47468442,1.588954,0.099090695,0.1652948,1.1768185,0.0,0
0.5933225,0.9050591,0.2721414,0.331745,1.9258387,0.0,1
0.43860856,1.3850977,0.1904386,0.24933262,1.5560373,0.0,0
0.58025664,1.1891017,0.20637777,0.3101264,1.9253653,0.0,1
0.48900706,1.5603172,0.1442775,0.18943886,1.1611568,0.0,0
0.423708,1.4288745,0.200695,0.27065188,2.5227401,0.0,1
0.39560357,1.5809904,0.1444973,0.21052618,1.2471,0.0,1
0.536873,1.0430617,0.17114082,0.27000263,1.9066674,0.0,1
0.9050039,0.42291346,0.25241932,0.41002515,2.9097762,0.0,0
0.28206313,2.0376532,0.10139942,0.1318308,0.82095927,0.0,0
0.41027254,1.4662527,0.16894658,0.23721465,1.9079821,0.0,1
0.31288505,1.9135637,0.10880407,0.12149356,0.6706059,0.0,1
0.9339322,0.33424798,0.2300036,0.3448527,2.531242,0.0,0
0.94215417,0.28756568,0.6941019,1.097461,3.545277,0.0,1
0.43508726,1.6246623,0.13516206,0.18237793,1.226983,0.0,0
0.567236,1.3895997,0.14988491,0.20764504,1.4132739,0.0,1
0.98869145,0.06811629,0.38080436,0.5128832,3.683903,0.0,0
0.41790313,1.7201637,0.10880248,0.15361431,1.0269257,0.0,1
0.9891121,0.068353996,0.371759,0.48336855,3.4438128,0.0,0
0.46428117,1.3258464,0.16186267,0.20245187,1.4098712,0.0,0
0.6802793,0.7171257,0.27063197,0.43219367,2.4610481,0.0,1
0.40162534,1.6950336,0.14871795,0.16960378,0.85602844,0.0,1
0.42628533,1.4803423,0.15543532,0.18988417,1.0949616,0.0,0
0.9963486,0.029708575,0.26738605,0.48714644,3.7289193,0.0,0
0.85512775,0.5484587,0.4259808,0.665059,2.363907,0.0,0
0.5338226,1.3453543,0.15746848,0.2460763,2.1229115,0.0,0
0.7992358,0.7920248,0.1645894,0.25073066,1.8862418,0.0,0
0.90202993,0.40575165,0.2522045,0.32916483,2.3790126,0.0,0
0.34805822,1.5826743,0.14947826,0.2023023,1.2836001,0.0,1
0.88419163,0.5065486,0.23650606,0.35014784,2.5854175,0.0,0
0.5684688,0.96487206,0.23428078,0.28933755,1.9200666,0.0,0
0.9234089,0.358278,0.2371727,0.35608616,2.5495722,0.0,0
0.3318205,1.6292118,0.11938305,0.1860973,1.1814448,0.0,1
0.2870397,1.7675842,0.1370718,0.18049507,1.017516,0.0,0
0.36975682,1.6679125,0.11075616,0.17405133,1.1736966,0.0,0
0.95658845,0.21759383,0.91235894,1.4269953,4.2816486,0.0,0
0.7917712,0.74529874,0.31224465,0.5190609,2.4320168,0.0,0
0.40992886,1.6109679,0.11888401,0.17285772,1.0397186,0.0,0
0.41591114,1.6820636,0.10704587,0.15915345,1.047312,0.0,1
0.3383011,1.5715959,0.16013308,0.2514731,2.0015893,0.0,1
0.26971418,1.8853004,0.09889932,0.14920077,1.1279019,0.0,1
0.8673435,0.54208505,0.4343872,0.6782484,2.1940036,0.0,0
0.4971263,1.4231021,0.17538504,0.21414998,1.287845,0.0,0
0.46737754,1.1519685,0.27681932,0.38443464,2.4928732,0.0,0
0.56586146,1.1234612,0.19431958,0.31348267,1.8257892,0.0,0
0.4397334,1.4726915,0.13082604,0.22940814,1.3770466,0.0,1
0.64741874,1.2710767,0.1373967,0.22739808,1.581599,0.0,0
0.62881196,1.0782033,0.1831699,0.34178492,1.8609676,0.0,0
0.734012,0.8040702,0.19148083,0.3450436,2.6664875,0.0,1
0.3539899,1.5406364,0.1801213,0.19884673,1.023791,0.0,0
0.32370707,1.792207,0.13394232,0.16528812,0.9476596,0.0,0
0.85023534,0.6514988,0.18635663,0.29165688,1.9436302,0.0,1
0.63003796,1.1172173,0.2082242,0.25751114,1.4916034,0.0,1
0.38363305,1.6080633,0.1339055,0.19109048,1.1489055,0.0,0
0.639006,1.2341123,0.16420683,0.24562362,1.5442992,0.0,0
0.4128016,1.545995,0.11716364,0.18371904,1.3334476,0.0,1
0.29805544,1.6568558,0.11450098,0.1825451,1.0634915,0.0,1
0.8323704,0.68023586,0.21861508,0.28837538,1.7395394,0.0,0
0.9217399,0.39134526,0.21332061,0.3256377,2.4608467,0.0,0
0.89142257,0.4276679,0.62918776,0.95588773,2.7683504,0.0,0
0.89550716,0.48037356,0.23274398,0.36345544,2.4567008,0.0,0
0.46924156,1.6595778,0.11072817,0.15841052,1.0818579,0.0,1
0.5464413,1.1314597,0.15725303,0.25013492,1.6635582,0.0,0
0.95576936,0.22619341,0.29307944,0.4925107,3.479224,0.0,0
0.85804117,0.5675256,0.20779309,0.35692993,2.3142307,0.0,0
0.58905977,0.8798182,0.21000072,0.31753817,1.8877518,0.0,1
0.33335105,1.6755617,0.1363885,0.21823965,1.5891166,0.0,1
0.9387567,0.30560088,0.19623378,0.34138805,2.4061978,0.0,0
0.9977574,0.018351663,1.509387,2.3654864,6.0,0.0,0
0.4333401,1.1684461,0.16439289,0.29787967,1.9993212,0.0,1
0.9590623,0.21678941,0.2627161,0.4378673,2.877191,0.0,0
0.4809822,1.3492028,0.17706558,0.2237205,1.4724419,0.0,1
0.5395622,0.89074504,0.17330806,0.33610782,2.2424436,0.0,1
0.8086061,0.7426846,0.20544526,0.26912755,1.918864,0.0,1
0.24563393,1.7206366,0.14692783,0.18658026,1.1361834,0.0,0
0.31347755,1.8170964,0.12881827,0.16574325,1.0037585,0.0,1
0.21449299,2.0677366,0.083360866,0.10777676,0.6986541,0.0,0
0.21820925,2.0850956,0.07582973,0.1288309,1.0403634,0.0,1
0.7742907,0.77088135,0.19684789,0.30688697,2.215268,0.0,0
0.9615063,0.223569,0.19864723,0.3303354,2.6159751,0.0,0
0.4312995,1.8552523,0.0809391,0.13367169,0.8924675,0.0,0
0.43378508,1.6267581,0.14487796,0.17521131,0.9754267,0.0,1
0.5717846,1.3203025,0.1419303,0.28974748,2.0523756,0.0,0
0.51916593,1.1266952,0.13605633,0.23630519,1.7078602,0.0,0
0.4217187,1.3566742,0.19321151,0.28567034,1.698341,0.0,0
0.34195772,1.9134567,0.09248245,0.1377411,1.0724847,0.0,1
0.45541295,1.676815,0.13481875,0.18342255,1.2786852,0.0,1
0.36528015,1.6473144,0.15928626,0.18680066,1.1354576,0.0,1
0.703274,0.7573317,0.2205433,0.33086777,2.0511103,0.0,0
0.9921921,0.05331695,0.33746266,0.60535455,3.8120337,0.0,0
0.7634575,0.8415967,0.19503452,0.31845564,2.2229977,0.0,0
0.2588866,1.659645,0.16797131,0.2627048,1.6935899,0.0,0
0.96763265,0.17571956,0.2922228,0.50309134,3.5220242,0.0,0
0.6336554,1.2722862,0.14592321,0.21037196,1.114956,0.0,0
0.3252113,1.8650172,0.11848388,0.15677202,1.0581058,0.0,0
0.9914631,0.06011673,0.2867927,0.44204283,3.0170176,0.0,1
0.53496915,1.6280639,0.1072353,0.17390773,1.2116243,0.0,1
0.44630986,1.2898003,0.15187244,0.2590498,1.4427935,0.0,0
0.92135286,0.40638497,0.21087627,0.33230785,3.2890604,0.0,0
0.75622696,0.87585175,0.24625011,0.30901378,1.739167,0.0,0
0.4171954,1.7728722,0.12868391,0.16610307,1.0299867,0.0,0
0.7760403,0.75058126,0.20946269,0.31820065,2.0728672,0.0,0
0.4206679,1.4425081,0.1468983,0.2543239,1.7535233,0.0,1
0.30724147,1.6163642,0.13601379,0.22567841,1.5086304,0.0,1
0.33565092,1.598623,0.11938514,0.18112415,1.1640385,0.0,1
0.45422298,1.286508,0.16047278,0.23274127,1.5812955,0.0,1
0.40290347,1.5517145,0.13192193,0.19319281,1.2228969,0.0,1
0.92086947,0.35377756,0.26470682,0.3296485,2.2557116,0.0,0
0.9483324,0.27116513,0.23017462,0.3786809,2.5568411,0.0,0
0.24299376,1.8059148,0.13643649,0.17237061,0.84566295,0.0,1
0.5160154,1.1230764,0.14629957,0.27430663,2.2253036,0.0,1
0.39942187,1.6296782,0.121630415,0.17109914,1.1755451,0.0,1
0.46433687,1.5555406,0.14861743,0.18084124,0.91120684,0.0,0
0.2530444,2.0211804,0.10440777,0.12139879,0.63980234,0.0,1
0.91392195,0.4006113,0.19859257,0.32903764,2.216065,0.0,0
0.7676925,0.90389836,0.15467304,0.23831157,1.5763892,0.0,1
0.64558554,1.0050864,0.18139026,0.26718435,1.9490448,0.0,1
0.5079851,1.4661465,0.11560168,0.2059966,1.516284,0.0,1
0.52988774,1.2030642,0.14878781,0.23846003,1.5792003,0.0,0
0.9820566,0.10542904,0.30753842,0.5447694,3.560623,0.0,0
